Day_of_Week_norm,Day_of_Week_cos,Day_of_Week_sin,Hour_norm,Hour_cos,Hour_sin,Minute_norm,Min_cos,Min_sin,Traffic,Game_Ended
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.0977295481606,-0.5766803221148673,-0.8169698930104419,6.283185307179586,1.0,-2.4492935982947064e-16,38,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,0.0,1.0,0.0,57,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,0.5711986642890533,0.8412535328311812,0.5406408174555976,58,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,1.1423973285781066,0.41541501300188644,0.9096319953545183,51,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,1.7135959928671598,-0.142314838273285,0.9898214418809328,55,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,2.284794657156213,-0.654860733945285,0.7557495743542584,54,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,2.8559933214452666,-0.9594929736144974,0.2817325568414296,53,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,3.4271919857343196,-0.9594929736144975,-0.28173255684142945,50,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,3.998390650023373,-0.6548607339452852,-0.7557495743542582,35,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,4.569589314312426,-0.14231483827328525,-0.9898214418809327,47,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,5.140787978601479,0.41541501300188605,-0.9096319953545186,47,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,5.711986642890533,0.8412535328311812,-0.5406408174555974,53,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.370911518037973,-0.3348796121709864,-0.9422609221188204,6.283185307179586,1.0,-2.4492935982947064e-16,40,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.644093487915347,-0.06824241336467046,-0.9976687691905393,0.0,1.0,0.0,33,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.644093487915347,-0.06824241336467046,-0.9976687691905393,0.5711986642890533,0.8412535328311812,0.5406408174555976,46,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.644093487915347,-0.06824241336467046,-0.9976687691905393,1.1423973285781066,0.41541501300188644,0.9096319953545183,44,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.644093487915347,-0.06824241336467046,-0.9976687691905393,1.7135959928671598,-0.142314838273285,0.9898214418809328,39,1
1.0471975511965976,0.5000000000000001,0.8660254037844386,4.644093487915347,-0.06824241336467046,-0.9976687691905393,2.284794657156213,-0.654860733945285,0.7557495743542584,49,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,2.284794657156213,-0.654860733945285,0.7557495743542584,19,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,2.8559933214452666,-0.9594929736144974,0.2817325568414296,19,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,3.4271919857343196,-0.9594929736144975,-0.28173255684142945,27,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,3.998390650023373,-0.6548607339452852,-0.7557495743542582,31,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,4.569589314312426,-0.14231483827328525,-0.9898214418809327,28,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,5.140787978601479,0.41541501300188605,-0.9096319953545186,32,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,5.711986642890533,0.8412535328311812,-0.5406408174555974,36,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,5.73682136742484,0.8544194045464886,-0.5195839500354336,6.283185307179586,1.0,-2.4492935982947064e-16,30,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,0.0,1.0,0.0,54,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,0.5711986642890533,0.8412535328311812,0.5406408174555976,39,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,1.1423973285781066,0.41541501300188644,0.9096319953545183,66,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,1.7135959928671598,-0.142314838273285,0.9898214418809328,49,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,2.284794657156213,-0.654860733945285,0.7557495743542584,61,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,2.8559933214452666,-0.9594929736144974,0.2817325568414296,35,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,3.4271919857343196,-0.9594929736144975,-0.28173255684142945,38,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,3.998390650023373,-0.6548607339452852,-0.7557495743542582,49,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,4.569589314312426,-0.14231483827328525,-0.9898214418809327,45,1
2.0943951023931953,-0.4999999999999998,0.8660254037844388,6.010003337302212,0.962917287347799,-0.2697967711570252,5.140787978601479,0.41541501300188605,-0.9096319953545186,44,1
4.1887902047863905,-0.5000000000000004,-0.8660254037844384,5.73682136742484,0.8544194045464886,-0.5195839500354336,2.284794657156213,-0.654860733945285,0.7557495743542584,20,1
4.1887902047863905,-0.5000000000000004,-0.8660254037844384,5.73682136742484,0.8544194045464886,-0.5195839500354336,2.8559933214452666,-0.9594929736144974,0.2817325568414296,23,1
